week_from,week_until,calendar_week,plz,vacc_status,nCumul,population
2021-04-12,2021-04-18,15,8704,booster,0,6426
2021-04-12,2021-04-18,15,8704,completedBasicImmu,785,6426
2021-04-12,2021-04-18,15,8706,atLeastOneDose,2437,14245
2021-04-12,2021-04-18,15,8706,booster,0,14245
2021-04-12,2021-04-18,15,8706,completedBasicImmu,1378,14245
2021-04-12,2021-04-18,15,8707,atLeastOneDose,1277,6186
2021-04-12,2021-04-18,15,8707,booster,0,6186
2021-04-12,2021-04-18,15,8707,completedBasicImmu,807,6186
2021-04-12,2021-04-18,15,8708,atLeastOneDose,2214,11322
2021-04-12,2021-04-18,15,8708,booster,0,11322
2021-04-12,2021-04-18,15,8708,completedBasicImmu,1461,11322
2021-04-12,2021-04-18,15,8712,atLeastOneDose,1929,11491
2021-04-12,2021-04-18,15,8712,booster,0,11491
2021-04-12,2021-04-18,15,8712,completedBasicImmu,1078,11491
2021-04-12,2021-04-18,15,8713,atLeastOneDose,485,3177
2021-04-12,2021-04-18,15,8713,booster,0,3177
2021-04-12,2021-04-18,15,8713,completedBasicImmu,247,3177
2021-04-12,2021-04-18,15,8714,atLeastOneDose,71,475
2021-04-12,2021-04-18,15,8714,booster,0,475
2021-04-12,2021-04-18,15,8714,completedBasicImmu,43,475
2021-04-12,2021-04-18,15,8800,atLeastOneDose,2308,15512
2021-04-12,2021-04-18,15,8800,booster,0,15512
2021-04-12,2021-04-18,15,8800,completedBasicImmu,1053,15512
2021-04-12,2021-04-18,15,8802,atLeastOneDose,1418,8931
2021-04-12,2021-04-18,15,8802,booster,0,8931
2021-04-12,2021-04-18,15,8802,completedBasicImmu,788,8931
2021-04-12,2021-04-18,15,8803,atLeastOneDose,993,6109
2021-04-12,2021-04-18,15,8803,booster,0,6109
2021-04-12,2021-04-18,15,8803,completedBasicImmu,579,6109
2021-04-12,2021-04-18,15,8804,atLeastOneDose,729,6073
2021-04-12,2021-04-18,15,8804,booster,0,6073
2021-04-12,2021-04-18,15,8804,completedBasicImmu,400,6073
2021-04-12,2021-04-18,15,8805,atLeastOneDose,1368,10485
2021-04-12,2021-04-18,15,8805,booster,0,10485
2021-04-12,2021-04-18,15,8805,completedBasicImmu,735,10485
2021-04-12,2021-04-18,15,8810,atLeastOneDose,2750,20446
2021-04-12,2021-04-18,15,8810,booster,0,20446
2021-04-12,2021-04-18,15,8810,completedBasicImmu,1379,20446
2021-04-12,2021-04-18,15,8815,atLeastOneDose,41,346
2021-04-12,2021-04-18,15,8815,booster,0,346
2021-04-12,2021-04-18,15,8815,completedBasicImmu,21,346
2021-04-12,2021-04-18,15,8816,atLeastOneDose,239,2138
2021-04-12,2021-04-18,15,8816,booster,0,2138
2021-04-12,2021-04-18,15,8816,completedBasicImmu,139,2138
2021-04-12,2021-04-18,15,8820,atLeastOneDose,2006,15751
2021-04-12,2021-04-18,15,8820,booster,0,15751
2021-04-12,2021-04-18,15,8820,completedBasicImmu,1103,15751
2021-04-12,2021-04-18,15,8824,atLeastOneDose,197,1821
2021-04-12,2021-04-18,15,8824,booster,0,1821
2021-04-12,2021-04-18,15,8824,completedBasicImmu,114,1821
2021-04-12,2021-04-18,15,8825,atLeastOneDose,56,885
2021-04-12,2021-04-18,15,8825,booster,0,885
2021-04-12,2021-04-18,15,8825,completedBasicImmu,37,885
2021-04-12,2021-04-18,15,8833,atLeastOneDose,294,3120
2021-04-12,2021-04-18,15,8833,booster,0,3120
2021-04-12,2021-04-18,15,8833,completedBasicImmu,142,3120
2021-04-12,2021-04-18,15,8902,atLeastOneDose,1525,10020
2021-04-12,2021-04-18,15,8902,booster,0,10020
2021-04-12,2021-04-18,15,8902,completedBasicImmu,656,10020
2021-04-12,2021-04-18,15,8903,atLeastOneDose,917,6722
2021-04-12,2021-04-18,15,8903,booster,0,6722
2021-04-12,2021-04-18,15,8903,completedBasicImmu,497,6722
2021-04-12,2021-04-18,15,8904,atLeastOneDose,222,1667
2021-04-12,2021-04-18,15,8904,booster,0,1667
2021-04-12,2021-04-18,15,8904,completedBasicImmu,122,1667
2021-04-12,2021-04-18,15,8906,atLeastOneDose,618,5555
2021-04-12,2021-04-18,15,8906,booster,0,5555
2021-04-12,2021-04-18,15,8906,completedBasicImmu,369,5555
2021-04-12,2021-04-18,15,8907,atLeastOneDose,753,5200
2021-04-12,2021-04-18,15,8907,booster,0,5200
2021-04-12,2021-04-18,15,8907,completedBasicImmu,405,5200
2021-04-12,2021-04-18,15,8908,atLeastOneDose,448,3769
2021-04-12,2021-04-18,15,8908,booster,0,3769
2021-04-12,2021-04-18,15,8908,completedBasicImmu,209,3769
2021-04-12,2021-04-18,15,8909,atLeastOneDose,108,1322
2021-04-12,2021-04-18,15,8909,booster,0,1322
2021-04-12,2021-04-18,15,8909,completedBasicImmu,52,1322
2021-04-12,2021-04-18,15,8910,atLeastOneDose,1563,10967
2021-04-12,2021-04-18,15,8910,booster,0,10967
2021-04-12,2021-04-18,15,8910,completedBasicImmu,814,10967
2021-04-12,2021-04-18,15,8911,atLeastOneDose,100,1123
2021-04-12,2021-04-18,15,8911,booster,0,1123
2021-04-12,2021-04-18,15,8911,completedBasicImmu,54,1123
2021-04-12,2021-04-18,15,8912,atLeastOneDose,581,5689
2021-04-12,2021-04-18,15,8912,booster,0,5689
2021-04-12,2021-04-18,15,8912,completedBasicImmu,243,5689
2021-04-12,2021-04-18,15,8913,atLeastOneDose,337,2580
2021-04-12,2021-04-18,15,8913,booster,0,2580
2021-04-12,2021-04-18,15,8913,completedBasicImmu,100,2580
2021-04-12,2021-04-18,15,8914,atLeastOneDose,302,1976
2021-04-12,2021-04-18,15,8914,booster,0,1976
2021-04-12,2021-04-18,15,8914,completedBasicImmu,189,1976
2021-04-12,2021-04-18,15,8915,atLeastOneDose,331,2752
2021-04-12,2021-04-18,15,8915,booster,0,2752
2021-04-12,2021-04-18,15,8915,completedBasicImmu,204,2752
2021-04-12,2021-04-18,15,8925,atLeastOneDose,116,960
2021-04-12,2021-04-18,15,8925,booster,0,960
2021-04-12,2021-04-18,15,8925,completedBasicImmu,65,960
2021-04-12,2021-04-18,15,8926,atLeastOneDose,87,1221
2021-04-12,2021-04-18,15,8926,booster,0,1221
2021-04-12,2021-04-18,15,8926,completedBasicImmu,46,1221
2021-04-12,2021-04-18,15,8932,atLeastOneDose,509,5189
2021-04-12,2021-04-18,15,8932,booster,0,5189
2021-04-12,2021-04-18,15,8932,completedBasicImmu,230,5189
2021-04-12,2021-04-18,15,8933,atLeastOneDose,40,645
2021-04-12,2021-04-18,15,8933,booster,0,645
2021-04-12,2021-04-18,15,8933,completedBasicImmu,16,645
2021-04-12,2021-04-18,15,8934,atLeastOneDose,179,2377
2021-04-12,2021-04-18,15,8934,booster,0,2377
2021-04-12,2021-04-18,15,8934,completedBasicImmu,55,2377
2021-04-12,2021-04-18,15,8942,atLeastOneDose,775,4926
2021-04-12,2021-04-18,15,8942,booster,0,4926
2021-04-12,2021-04-18,15,8942,completedBasicImmu,288,4926
2021-04-12,2021-04-18,15,8951,atLeastOneDose,243,3068
2021-04-12,2021-04-18,15,8951,booster,0,3068
2021-04-12,2021-04-18,15,8951,completedBasicImmu,92,3068
2021-04-12,2021-04-18,15,8952,atLeastOneDose,2208,18758
2021-04-12,2021-04-18,15,8952,booster,0,18758
2021-04-12,2021-04-18,15,8952,completedBasicImmu,1141,18758
2021-04-12,2021-04-18,15,8953,atLeastOneDose,3126,27635
2021-04-12,2021-04-18,15,8953,booster,0,27635
2021-04-12,2021-04-18,15,8953,completedBasicImmu,1363,27635
2021-04-12,2021-04-18,15,8954,atLeastOneDose,591,3970
2021-04-12,2021-04-18,15,8954,booster,0,3970
2021-04-12,2021-04-18,15,8954,completedBasicImmu,230,3970
2021-04-12,2021-04-18,15,8955,atLeastOneDose,377,2505
2021-04-12,2021-04-18,15,8955,booster,0,2505
2021-04-12,2021-04-18,15,8955,completedBasicImmu,131,2505
2021-04-12,2021-04-18,15,andere Kantone,atLeastOneDose,1735,NA
2021-04-12,2021-04-18,15,andere Kantone,booster,0,NA
2021-04-12,2021-04-18,15,andere Kantone,completedBasicImmu,1169,NA
2021-04-12,2021-04-18,15,Nachbarkantone,atLeastOneDose,8121,NA
2021-04-12,2021-04-18,15,Nachbarkantone,booster,0,NA
2021-04-12,2021-04-18,15,Nachbarkantone,completedBasicImmu,5875,NA
2021-04-12,2021-04-18,15,uebrige PLZ,atLeastOneDose,19,235
2021-04-12,2021-04-18,15,uebrige PLZ,booster,0,235
2021-04-12,2021-04-18,15,uebrige PLZ,completedBasicImmu,14,235
2021-04-12,2021-04-18,15,unbekannt,atLeastOneDose,1758,NA
2021-04-12,2021-04-18,15,unbekannt,booster,0,NA
2021-04-12,2021-04-18,15,unbekannt,completedBasicImmu,1191,NA
2021-04-12,2021-04-18,15,ZH aber ausserkantonal geimpft,atLeastOneDose,230,NA
2021-04-12,2021-04-18,15,ZH aber ausserkantonal geimpft,booster,0,NA
2021-04-12,2021-04-18,15,ZH aber ausserkantonal geimpft,completedBasicImmu,4127,NA
2021-04-19,2021-04-25,16,8001,atLeastOneDose,1352,5473
2021-04-19,2021-04-25,16,8001,booster,0,5473
2021-04-19,2021-04-25,16,8001,completedBasicImmu,769,5473
2021-04-19,2021-04-25,16,8002,atLeastOneDose,1655,9620
2021-04-19,2021-04-25,16,8002,booster,0,9620
2021-04-19,2021-04-25,16,8002,completedBasicImmu,847,9620
2021-04-19,2021-04-25,16,8003,atLeastOneDose,2510,20655
2021-04-19,2021-04-25,16,8003,booster,0,20655
2021-04-19,2021-04-25,16,8003,completedBasicImmu,1216,20655
2021-04-19,2021-04-25,16,8004,atLeastOneDose,3215,27183
2021-04-19,2021-04-25,16,8004,booster,0,27183
2021-04-19,2021-04-25,16,8004,completedBasicImmu,1658,27183
2021-04-19,2021-04-25,16,8005,atLeastOneDose,1921,15505
2021-04-19,2021-04-25,16,8005,booster,0,15505
2021-04-19,2021-04-25,16,8005,completedBasicImmu,943,15505
2021-04-19,2021-04-25,16,8006,atLeastOneDose,3521,18387
2021-04-19,2021-04-25,16,8006,booster,0,18387
2021-04-19,2021-04-25,16,8006,completedBasicImmu,1817,18387
2021-04-19,2021-04-25,16,8008,atLeastOneDose,3610,16571
2021-04-19,2021-04-25,16,8008,booster,0,16571
2021-04-19,2021-04-25,16,8008,completedBasicImmu,2038,16571
2021-04-19,2021-04-25,16,8032,atLeastOneDose,4088,18170
2021-04-19,2021-04-25,16,8032,booster,0,18170
2021-04-19,2021-04-25,16,8032,completedBasicImmu,2207,18170
2021-04-19,2021-04-25,16,8037,atLeastOneDose,2652,16044
2021-04-19,2021-04-25,16,8037,booster,0,16044
2021-04-19,2021-04-25,16,8037,completedBasicImmu,1405,16044
2021-04-19,2021-04-25,16,8038,atLeastOneDose,3274,17299
2021-04-19,2021-04-25,16,8038,booster,0,17299
2021-04-19,2021-04-25,16,8038,completedBasicImmu,1767,17299
2021-04-19,2021-04-25,16,8041,atLeastOneDose,1227,7620
2021-04-19,2021-04-25,16,8041,booster,0,7620
2021-04-19,2021-04-25,16,8041,completedBasicImmu,664,7620
2021-04-19,2021-04-25,16,8044,atLeastOneDose,2706,10947
2021-04-19,2021-04-25,16,8044,booster,0,10947
2021-04-19,2021-04-25,16,8044,completedBasicImmu,1423,10947
2021-04-19,2021-04-25,16,8045,atLeastOneDose,1791,11222
2021-04-19,2021-04-25,16,8045,booster,0,11222
2021-04-19,2021-04-25,16,8045,completedBasicImmu,932,11222
2021-04-19,2021-04-25,16,8046,atLeastOneDose,3814,25704
2021-04-19,2021-04-25,16,8046,booster,0,25704
2021-04-19,2021-04-25,16,8046,completedBasicImmu,1546,25704
2021-04-19,2021-04-25,16,8047,atLeastOneDose,3656,20783
2021-04-19,2021-04-25,16,8047,booster,0,20783
2021-04-19,2021-04-25,16,8047,completedBasicImmu,1776,20783
2021-04-19,2021-04-25,16,8048,atLeastOneDose,4759,29694
2021-04-19,2021-04-25,16,8048,booster,0,29694
2021-04-19,2021-04-25,16,8048,completedBasicImmu,2287,29694
2021-04-19,2021-04-25,16,8049,atLeastOneDose,4857,23561
2021-04-19,2021-04-25,16,8049,booster,0,23561
2021-04-19,2021-04-25,16,8049,completedBasicImmu,2378,23561
2021-04-19,2021-04-25,16,8050,atLeastOneDose,4001,28957
2021-04-19,2021-04-25,16,8050,booster,0,28957
2021-04-19,2021-04-25,16,8050,completedBasicImmu,1787,28957
2021-04-19,2021-04-25,16,8051,atLeastOneDose,3525,23000
2021-04-19,2021-04-25,16,8051,booster,0,23000
2021-04-19,2021-04-25,16,8051,completedBasicImmu,1839,23000
2021-04-19,2021-04-25,16,8052,atLeastOneDose,3039,20277
2021-04-19,2021-04-25,16,8052,booster,0,20277
2021-04-19,2021-04-25,16,8052,completedBasicImmu,1276,20277
2021-04-19,2021-04-25,16,8053,atLeastOneDose,2989,11001
2021-04-19,2021-04-25,16,8053,booster,0,11001
2021-04-19,2021-04-25,16,8053,completedBasicImmu,1497,11001
2021-04-19,2021-04-25,16,8055,atLeastOneDose,3492,20196
2021-04-19,2021-04-25,16,8055,booster,0,20196
2021-04-19,2021-04-25,16,8055,completedBasicImmu,1914,20196
2021-04-19,2021-04-25,16,8057,atLeastOneDose,3394,21221
2021-04-19,2021-04-25,16,8057,booster,0,21221
2021-04-19,2021-04-25,16,8057,completedBasicImmu,1527,21221
2021-04-19,2021-04-25,16,8064,atLeastOneDose,568,3784
2021-04-19,2021-04-25,16,8064,booster,0,3784
2021-04-19,2021-04-25,16,8064,completedBasicImmu,292,3784
2021-04-19,2021-04-25,16,8102,atLeastOneDose,1467,6717
2021-04-19,2021-04-25,16,8102,booster,0,6717
2021-04-19,2021-04-25,16,8102,completedBasicImmu,533,6717
2021-04-19,2021-04-25,16,8103,atLeastOneDose,801,3895
2021-04-19,2021-04-25,16,8103,booster,0,3895
2021-04-19,2021-04-25,16,8103,completedBasicImmu,313,3895
2021-04-19,2021-04-25,16,8104,atLeastOneDose,684,2675
2021-04-19,2021-04-25,16,8104,booster,0,2675
2021-04-19,2021-04-25,16,8104,completedBasicImmu,319,2675
2021-04-19,2021-04-25,16,8105,atLeastOneDose,2320,13633
2021-04-19,2021-04-25,16,8105,booster,0,13633
2021-04-19,2021-04-25,16,8105,completedBasicImmu,772,13633
2021-04-19,2021-04-25,16,8106,atLeastOneDose,516,4807
2021-04-19,2021-04-25,16,8106,booster,0,4807
2021-04-19,2021-04-25,16,8106,completedBasicImmu,190,4807
2021-04-19,2021-04-25,16,8107,atLeastOneDose,890,6583
2021-04-19,2021-04-25,16,8107,booster,0,6583
2021-04-19,2021-04-25,16,8107,completedBasicImmu,365,6583
2021-04-19,2021-04-25,16,8108,atLeastOneDose,523,4174
2021-04-19,2021-04-25,16,8108,booster,0,4174
2021-04-19,2021-04-25,16,8108,completedBasicImmu,266,4174
2021-04-19,2021-04-25,16,8112,atLeastOneDose,422,2957
2021-04-19,2021-04-25,16,8112,booster,0,2957
2021-04-19,2021-04-25,16,8112,completedBasicImmu,134,2957
2021-04-19,2021-04-25,16,8113,atLeastOneDose,192,1435
2021-04-19,2021-04-25,16,8113,booster,0,1435
2021-04-19,2021-04-25,16,8113,completedBasicImmu,65,1435
2021-04-19,2021-04-25,16,8114,atLeastOneDose,241,1865
2021-04-19,2021-04-25,16,8114,booster,0,1865
2021-04-19,2021-04-25,16,8114,completedBasicImmu,93,1865
2021-04-19,2021-04-25,16,8115,atLeastOneDose,132,953
2021-04-19,2021-04-25,16,8115,booster,0,953
2021-04-19,2021-04-25,16,8115,completedBasicImmu,58,953
2021-04-19,2021-04-25,16,8117,atLeastOneDose,877,4564
2021-04-19,2021-04-25,16,8117,booster,0,4564
2021-04-19,2021-04-25,16,8117,completedBasicImmu,442,4564
2021-04-19,2021-04-25,16,8118,atLeastOneDose,443,2083
2021-04-19,2021-04-25,16,8118,booster,0,2083
2021-04-19,2021-04-25,16,8118,completedBasicImmu,187,2083
2021-04-19,2021-04-25,16,8121,atLeastOneDose,464,1999
2021-04-19,2021-04-25,16,8121,booster,0,1999
2021-04-19,2021-04-25,16,8121,completedBasicImmu,216,1999
2021-04-19,2021-04-25,16,8122,atLeastOneDose,429,2231
2021-04-19,2021-04-25,16,8122,booster,0,2231
2021-04-19,2021-04-25,16,8122,completedBasicImmu,180,2231
2021-04-19,2021-04-25,16,8123,atLeastOneDose,708,2771
2021-04-19,2021-04-25,16,8123,booster,0,2771
2021-04-19,2021-04-25,16,8123,completedBasicImmu,303,2771
2021-04-19,2021-04-25,16,8124,atLeastOneDose,437,2130
2021-04-19,2021-04-25,16,8124,booster,0,2130
2021-04-19,2021-04-25,16,8124,completedBasicImmu,148,2130
2021-04-19,2021-04-25,16,8125,atLeastOneDose,1445,5209
2021-04-19,2021-04-25,16,8125,booster,0,5209
2021-04-19,2021-04-25,16,8125,completedBasicImmu,876,5209
2021-04-19,2021-04-25,16,8126,atLeastOneDose,1370,5475
2021-04-19,2021-04-25,16,8126,booster,0,5475
2021-04-19,2021-04-25,16,8126,completedBasicImmu,706,5475
2021-04-19,2021-04-25,16,8127,atLeastOneDose,1030,4094
2021-04-19,2021-04-25,16,8127,booster,0,4094
2021-04-19,2021-04-25,16,8127,completedBasicImmu,514,4094
2021-04-19,2021-04-25,16,8132,atLeastOneDose,1373,6883
2021-04-19,2021-04-25,16,8132,booster,0,6883
2021-04-19,2021-04-25,16,8132,completedBasicImmu,683,6883
2021-04-19,2021-04-25,16,8133,atLeastOneDose,441,1915
2021-04-19,2021-04-25,16,8133,booster,0,1915
2021-04-19,2021-04-25,16,8133,completedBasicImmu,213,1915
2021-04-19,2021-04-25,16,8134,atLeastOneDose,3017,18919
2021-04-19,2021-04-25,16,8134,booster,0,18919
2021-04-19,2021-04-25,16,8134,completedBasicImmu,1261,18919
2021-04-19,2021-04-25,16,8135,atLeastOneDose,1439,7781
2021-04-19,2021-04-25,16,8135,booster,0,7781
2021-04-19,2021-04-25,16,8135,completedBasicImmu,652,7781
2021-04-19,2021-04-25,16,8136,atLeastOneDose,522,2593
2021-04-19,2021-04-25,16,8136,booster,0,2593
2021-04-19,2021-04-25,16,8136,completedBasicImmu,211,2593
2021-04-19,2021-04-25,16,8142,atLeastOneDose,1181,4661
2021-04-19,2021-04-25,16,8142,booster,0,4661
2021-04-19,2021-04-25,16,8142,completedBasicImmu,471,4661
2021-04-19,2021-04-25,16,8143,atLeastOneDose,696,3768
2021-04-19,2021-04-25,16,8143,booster,0,3768
2021-04-19,2021-04-25,16,8143,completedBasicImmu,367,3768
2021-04-19,2021-04-25,16,8152,atLeastOneDose,2358,21091
2021-04-19,2021-04-25,16,8152,booster,0,21091
2021-04-19,2021-04-25,16,8152,completedBasicImmu,950,21091
2021-04-19,2021-04-25,16,8153,atLeastOneDose,1333,8204
2021-04-19,2021-04-25,16,8153,booster,0,8204
2021-04-19,2021-04-25,16,8153,completedBasicImmu,694,8204
2021-04-19,2021-04-25,16,8154,atLeastOneDose,732,7205
2021-04-19,2021-04-25,16,8154,booster,0,7205
2021-04-19,2021-04-25,16,8154,completedBasicImmu,290,7205
2021-04-19,2021-04-25,16,8155,atLeastOneDose,970,7163
2021-04-19,2021-04-25,16,8155,booster,0,7163
2021-04-19,2021-04-25,16,8155,completedBasicImmu,393,7163
2021-04-19,2021-04-25,16,8156,atLeastOneDose,356,2152
2021-04-19,2021-04-25,16,8156,booster,0,2152
2021-04-19,2021-04-25,16,8156,completedBasicImmu,129,2152
2021-04-19,2021-04-25,16,8157,atLeastOneDose,1111,5942
2021-04-19,2021-04-25,16,8157,booster,0,5942
2021-04-19,2021-04-25,16,8157,completedBasicImmu,576,5942
2021-04-19,2021-04-25,16,8158,atLeastOneDose,92,467
2021-04-19,2021-04-25,16,8158,booster,0,467
2021-04-19,2021-04-25,16,8158,completedBasicImmu,47,467
2021-04-19,2021-04-25,16,8162,atLeastOneDose,448,3608
2021-04-19,2021-04-25,16,8162,booster,0,3608
2021-04-19,2021-04-25,16,8162,completedBasicImmu,202,3608
2021-04-19,2021-04-25,16,8164,atLeastOneDose,91,601
2021-04-19,2021-04-25,16,8164,booster,0,601
2021-04-19,2021-04-25,16,8164,completedBasicImmu,49,601
2021-04-19,2021-04-25,16,8165,atLeastOneDose,674,3909
2021-04-19,2021-04-25,16,8165,booster,0,3909
2021-04-19,2021-04-25,16,8165,completedBasicImmu,216,3909
2021-04-19,2021-04-25,16,8166,atLeastOneDose,409,3076
2021-04-19,2021-04-25,16,8166,booster,0,3076
2021-04-19,2021-04-25,16,8166,completedBasicImmu,136,3076
2021-04-19,2021-04-25,16,8172,atLeastOneDose,618,4997
2021-04-19,2021-04-25,16,8172,booster,0,4997
2021-04-19,2021-04-25,16,8172,completedBasicImmu,259,4997
2021-04-19,2021-04-25,16,8173,atLeastOneDose,530,3153
2021-04-19,2021-04-25,16,8173,booster,0,3153
2021-04-19,2021-04-25,16,8173,completedBasicImmu,198,3153
2021-04-19,2021-04-25,16,8174,atLeastOneDose,255,1535
2021-04-19,2021-04-25,16,8174,booster,0,1535
2021-04-19,2021-04-25,16,8174,completedBasicImmu,118,1535
2021-04-19,2021-04-25,16,8175,atLeastOneDose,119,755
2021-04-19,2021-04-25,16,8175,booster,0,755
2021-04-19,2021-04-25,16,8175,completedBasicImmu,43,755
2021-04-19,2021-04-25,16,8180,atLeastOneDose,3524,21389
2021-04-19,2021-04-25,16,8180,booster,0,21389
2021-04-19,2021-04-25,16,8180,completedBasicImmu,1478,21389
2021-04-19,2021-04-25,16,8181,atLeastOneDose,345,2875
2021-04-19,2021-04-25,16,8181,booster,0,2875
2021-04-19,2021-04-25,16,8181,completedBasicImmu,111,2875
2021-04-19,2021-04-25,16,8182,atLeastOneDose,340,1979
2021-04-19,2021-04-25,16,8182,booster,0,1979
2021-04-19,2021-04-25,16,8182,completedBasicImmu,134,1979
2021-04-19,2021-04-25,16,8184,atLeastOneDose,700,4154
2021-04-19,2021-04-25,16,8184,booster,0,4154
2021-04-19,2021-04-25,16,8184,completedBasicImmu,283,4154
2021-04-19,2021-04-25,16,8185,atLeastOneDose,852,4536
2021-04-19,2021-04-25,16,8185,booster,0,4536
2021-04-19,2021-04-25,16,8185,completedBasicImmu,333,4536
2021-04-19,2021-04-25,16,8187,atLeastOneDose,217,1932
2021-04-19,2021-04-25,16,8187,booster,0,1932
2021-04-19,2021-04-25,16,8187,completedBasicImmu,75,1932
2021-04-19,2021-04-25,16,8192,atLeastOneDose,763,5207
2021-04-19,2021-04-25,16,8192,booster,0,5207
2021-04-19,2021-04-25,16,8192,completedBasicImmu,283,5207
2021-04-19,2021-04-25,16,8193,atLeastOneDose,995,5359
2021-04-19,2021-04-25,16,8193,booster,0,5359
2021-04-19,2021-04-25,16,8193,completedBasicImmu,382,5359
2021-04-19,2021-04-25,16,8194,atLeastOneDose,198,1051
2021-04-19,2021-04-25,16,8194,booster,0,1051
2021-04-19,2021-04-25,16,8194,completedBasicImmu,73,1051
2021-04-19,2021-04-25,16,8195,atLeastOneDose,116,560
2021-04-19,2021-04-25,16,8195,booster,0,560
2021-04-19,2021-04-25,16,8195,completedBasicImmu,33,560
2021-04-19,2021-04-25,16,8196,atLeastOneDose,235,1468
2021-04-19,2021-04-25,16,8196,booster,0,1468
2021-04-19,2021-04-25,16,8196,completedBasicImmu,65,1468
2021-04-19,2021-04-25,16,8197,atLeastOneDose,745,4659
2021-04-19,2021-04-25,16,8197,booster,0,4659
2021-04-19,2021-04-25,16,8197,completedBasicImmu,234,4659
2021-04-19,2021-04-25,16,8245,atLeastOneDose,431,2530
2021-04-19,2021-04-25,16,8245,booster,0,2530
2021-04-19,2021-04-25,16,8245,completedBasicImmu,227,2530
2021-04-19,2021-04-25,16,8246,atLeastOneDose,119,1088
2021-04-19,2021-04-25,16,8246,booster,0,1088
2021-04-19,2021-04-25,16,8246,completedBasicImmu,34,1088
2021-04-19,2021-04-25,16,8247,atLeastOneDose,148,1470
2021-04-19,2021-04-25,16,8247,booster,0,1470
2021-04-19,2021-04-25,16,8247,completedBasicImmu,51,1470
2021-04-19,2021-04-25,16,8248,atLeastOneDose,249,1575
2021-04-19,2021-04-25,16,8248,booster,0,1575
2021-04-19,2021-04-25,16,8248,completedBasicImmu,118,1575
2021-04-19,2021-04-25,16,8302,atLeastOneDose,2780,20144
2021-04-19,2021-04-25,16,8302,booster,0,20144
2021-04-19,2021-04-25,16,8302,completedBasicImmu,1236,20144
2021-04-19,2021-04-25,16,8303,atLeastOneDose,2048,11826
2021-04-19,2021-04-25,16,8303,booster,0,11826
2021-04-19,2021-04-25,16,8303,completedBasicImmu,917,11826
2021-04-19,2021-04-25,16,8304,atLeastOneDose,2777,16830
2021-04-19,2021-04-25,16,8304,booster,0,16830
2021-04-19,2021-04-25,16,8304,completedBasicImmu,1062,16830
2021-04-19,2021-04-25,16,8305,atLeastOneDose,1635,7849
2021-04-19,2021-04-25,16,8305,booster,0,7849
2021-04-19,2021-04-25,16,8305,completedBasicImmu,877,7849
2021-04-19,2021-04-25,16,8306,atLeastOneDose,682,5311
2021-04-19,2021-04-25,16,8306,booster,0,5311
2021-04-19,2021-04-25,16,8306,completedBasicImmu,273,5311
