week_from,week_until,calendar_week,bfsNumber,residence,vacc_status,nCumul
2021-06-28,2021-07-04,26,NA,ZH aber ausserkantonal geimpft,booster,0
2021-07-05,2021-07-11,27,101,Bezirk Affoltern,atLeastOneDose,29083
2021-07-05,2021-07-11,27,101,Bezirk Affoltern,completedBasicImmu,22448
2021-07-05,2021-07-11,27,101,Bezirk Affoltern,booster,0
2021-07-05,2021-07-11,27,102,Bezirk Andelfingen,atLeastOneDose,15677
2021-07-05,2021-07-11,27,102,Bezirk Andelfingen,completedBasicImmu,12349
2021-07-05,2021-07-11,27,102,Bezirk Andelfingen,booster,0
2021-07-05,2021-07-11,27,103,Bezirk Bulach,atLeastOneDose,80522
2021-07-05,2021-07-11,27,103,Bezirk Bulach,completedBasicImmu,61995
2021-07-05,2021-07-11,27,103,Bezirk Bulach,booster,0
2021-07-05,2021-07-11,27,104,Bezirk Dielsdorf,atLeastOneDose,45119
2021-07-05,2021-07-11,27,104,Bezirk Dielsdorf,completedBasicImmu,34605
2021-07-05,2021-07-11,27,104,Bezirk Dielsdorf,booster,0
2021-07-05,2021-07-11,27,105,Bezirk Hinwil,atLeastOneDose,46124
2021-07-05,2021-07-11,27,105,Bezirk Hinwil,completedBasicImmu,37945
2021-07-05,2021-07-11,27,105,Bezirk Hinwil,booster,0
2021-07-05,2021-07-11,27,106,Bezirk Horgen,atLeastOneDose,69465
2021-07-05,2021-07-11,27,106,Bezirk Horgen,completedBasicImmu,56044
2021-07-05,2021-07-11,27,106,Bezirk Horgen,booster,0
2021-07-05,2021-07-11,27,107,Bezirk Meilen,atLeastOneDose,63435
2021-07-05,2021-07-11,27,107,Bezirk Meilen,completedBasicImmu,53415
2021-07-05,2021-07-11,27,107,Bezirk Meilen,booster,0
2021-07-05,2021-07-11,27,108,Bezirk Pfaffikon,atLeastOneDose,30227
2021-07-05,2021-07-11,27,108,Bezirk Pfaffikon,completedBasicImmu,24524
2021-07-05,2021-07-11,27,108,Bezirk Pfaffikon,booster,0
2021-07-05,2021-07-11,27,109,Bezirk Uster,atLeastOneDose,72839
2021-07-05,2021-07-11,27,109,Bezirk Uster,completedBasicImmu,57711
2021-07-05,2021-07-11,27,109,Bezirk Uster,booster,0
2021-07-05,2021-07-11,27,110,Bezirk Winterthur,atLeastOneDose,90468
2021-07-05,2021-07-11,27,110,Bezirk Winterthur,completedBasicImmu,70714
2021-07-05,2021-07-11,27,110,Bezirk Winterthur,booster,0
2021-07-05,2021-07-11,27,111,Bezirk Dietikon,atLeastOneDose,47260
2021-07-05,2021-07-11,27,111,Bezirk Dietikon,completedBasicImmu,36018
2021-07-05,2021-07-11,27,111,Bezirk Dietikon,booster,0
2021-07-05,2021-07-11,27,112,Bezirk Zurich,atLeastOneDose,254061
2021-07-05,2021-07-11,27,112,Bezirk Zurich,completedBasicImmu,201765
2021-07-05,2021-07-11,27,112,Bezirk Zurich,booster,0
2021-07-05,2021-07-11,27,NA,andere Kantone,atLeastOneDose,7035
2021-07-05,2021-07-11,27,NA,andere Kantone,completedBasicImmu,5461
2021-07-05,2021-07-11,27,NA,andere Kantone,booster,0
2021-07-05,2021-07-11,27,NA,Nachbarkantone,atLeastOneDose,25531
2021-07-05,2021-07-11,27,NA,Nachbarkantone,completedBasicImmu,21329
2021-07-05,2021-07-11,27,NA,Nachbarkantone,booster,0
2021-07-05,2021-07-11,27,NA,unbekannt,atLeastOneDose,4770
2021-07-05,2021-07-11,27,NA,unbekannt,completedBasicImmu,3621
2021-07-05,2021-07-11,27,NA,unbekannt,booster,0
2021-07-05,2021-07-11,27,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,1079
2021-07-05,2021-07-11,27,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,14685
2021-07-05,2021-07-11,27,NA,ZH aber ausserkantonal geimpft,booster,0
2021-07-12,2021-07-18,28,101,Bezirk Affoltern,atLeastOneDose,29616
2021-07-12,2021-07-18,28,101,Bezirk Affoltern,completedBasicImmu,24630
2021-07-12,2021-07-18,28,101,Bezirk Affoltern,booster,0
2021-07-12,2021-07-18,28,102,Bezirk Andelfingen,atLeastOneDose,15934
2021-07-12,2021-07-18,28,102,Bezirk Andelfingen,completedBasicImmu,13452
2021-07-12,2021-07-18,28,102,Bezirk Andelfingen,booster,0
2021-07-12,2021-07-18,28,103,Bezirk Bulach,atLeastOneDose,81796
2021-07-12,2021-07-18,28,103,Bezirk Bulach,completedBasicImmu,68895
2021-07-12,2021-07-18,28,103,Bezirk Bulach,booster,0
2021-07-12,2021-07-18,28,104,Bezirk Dielsdorf,atLeastOneDose,45919
2021-07-12,2021-07-18,28,104,Bezirk Dielsdorf,completedBasicImmu,38544
2021-07-12,2021-07-18,28,104,Bezirk Dielsdorf,booster,0
2021-07-12,2021-07-18,28,105,Bezirk Hinwil,atLeastOneDose,46815
2021-07-12,2021-07-18,28,105,Bezirk Hinwil,completedBasicImmu,41055
2021-07-12,2021-07-18,28,105,Bezirk Hinwil,booster,0
2021-07-12,2021-07-18,28,106,Bezirk Horgen,atLeastOneDose,70630
2021-07-12,2021-07-18,28,106,Bezirk Horgen,completedBasicImmu,60416
2021-07-12,2021-07-18,28,106,Bezirk Horgen,booster,0
2021-07-12,2021-07-18,28,107,Bezirk Meilen,atLeastOneDose,64527
2021-07-12,2021-07-18,28,107,Bezirk Meilen,completedBasicImmu,57437
2021-07-12,2021-07-18,28,107,Bezirk Meilen,booster,0
2021-07-12,2021-07-18,28,108,Bezirk Pfaffikon,atLeastOneDose,30697
2021-07-12,2021-07-18,28,108,Bezirk Pfaffikon,completedBasicImmu,26776
2021-07-12,2021-07-18,28,108,Bezirk Pfaffikon,booster,0
2021-07-12,2021-07-18,28,109,Bezirk Uster,atLeastOneDose,74047
2021-07-12,2021-07-18,28,109,Bezirk Uster,completedBasicImmu,63932
2021-07-12,2021-07-18,28,109,Bezirk Uster,booster,0
2021-07-12,2021-07-18,28,110,Bezirk Winterthur,atLeastOneDose,92151
2021-07-12,2021-07-18,28,110,Bezirk Winterthur,completedBasicImmu,77716
2021-07-12,2021-07-18,28,110,Bezirk Winterthur,booster,0
2021-07-12,2021-07-18,28,111,Bezirk Dietikon,atLeastOneDose,48062
2021-07-12,2021-07-18,28,111,Bezirk Dietikon,completedBasicImmu,40088
2021-07-12,2021-07-18,28,111,Bezirk Dietikon,booster,0
2021-07-12,2021-07-18,28,112,Bezirk Zurich,atLeastOneDose,257974
2021-07-12,2021-07-18,28,112,Bezirk Zurich,completedBasicImmu,223789
2021-07-12,2021-07-18,28,112,Bezirk Zurich,booster,0
2021-07-12,2021-07-18,28,NA,andere Kantone,atLeastOneDose,7158
2021-07-12,2021-07-18,28,NA,andere Kantone,completedBasicImmu,6128
2021-07-12,2021-07-18,28,NA,andere Kantone,booster,0
2021-07-12,2021-07-18,28,NA,Nachbarkantone,atLeastOneDose,25922
2021-07-12,2021-07-18,28,NA,Nachbarkantone,completedBasicImmu,22815
2021-07-12,2021-07-18,28,NA,Nachbarkantone,booster,0
2021-07-12,2021-07-18,28,NA,unbekannt,atLeastOneDose,4850
2021-07-12,2021-07-18,28,NA,unbekannt,completedBasicImmu,4014
2021-07-12,2021-07-18,28,NA,unbekannt,booster,0
2021-07-12,2021-07-18,28,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,1172
2021-07-12,2021-07-18,28,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,15603
2021-07-12,2021-07-18,28,NA,ZH aber ausserkantonal geimpft,booster,0
2021-07-19,2021-07-25,29,101,Bezirk Affoltern,atLeastOneDose,29950
2021-07-19,2021-07-25,29,101,Bezirk Affoltern,completedBasicImmu,26729
2021-07-19,2021-07-25,29,101,Bezirk Affoltern,booster,0
2021-07-19,2021-07-25,29,102,Bezirk Andelfingen,atLeastOneDose,16104
2021-07-19,2021-07-25,29,102,Bezirk Andelfingen,completedBasicImmu,14609
2021-07-19,2021-07-25,29,102,Bezirk Andelfingen,booster,0
2021-07-19,2021-07-25,29,103,Bezirk Bulach,atLeastOneDose,82835
2021-07-19,2021-07-25,29,103,Bezirk Bulach,completedBasicImmu,75262
2021-07-19,2021-07-25,29,103,Bezirk Bulach,booster,0
2021-07-19,2021-07-25,29,104,Bezirk Dielsdorf,atLeastOneDose,46546
2021-07-19,2021-07-25,29,104,Bezirk Dielsdorf,completedBasicImmu,42245
2021-07-19,2021-07-25,29,104,Bezirk Dielsdorf,booster,0
2021-07-19,2021-07-25,29,105,Bezirk Hinwil,atLeastOneDose,47450
2021-07-19,2021-07-25,29,105,Bezirk Hinwil,completedBasicImmu,43889
2021-07-19,2021-07-25,29,105,Bezirk Hinwil,booster,0
2021-07-19,2021-07-25,29,106,Bezirk Horgen,atLeastOneDose,71524
2021-07-19,2021-07-25,29,106,Bezirk Horgen,completedBasicImmu,65169
2021-07-19,2021-07-25,29,106,Bezirk Horgen,booster,0
2021-07-19,2021-07-25,29,107,Bezirk Meilen,atLeastOneDose,65142
2021-07-19,2021-07-25,29,107,Bezirk Meilen,completedBasicImmu,60657
2021-07-19,2021-07-25,29,107,Bezirk Meilen,booster,0
2021-07-19,2021-07-25,29,108,Bezirk Pfaffikon,atLeastOneDose,31069
2021-07-19,2021-07-25,29,108,Bezirk Pfaffikon,completedBasicImmu,28684
2021-07-19,2021-07-25,29,108,Bezirk Pfaffikon,booster,0
2021-07-19,2021-07-25,29,109,Bezirk Uster,atLeastOneDose,74910
2021-07-19,2021-07-25,29,109,Bezirk Uster,completedBasicImmu,68420
2021-07-19,2021-07-25,29,109,Bezirk Uster,booster,0
2021-07-19,2021-07-25,29,110,Bezirk Winterthur,atLeastOneDose,93371
2021-07-19,2021-07-25,29,110,Bezirk Winterthur,completedBasicImmu,84136
2021-07-19,2021-07-25,29,110,Bezirk Winterthur,booster,0
2021-07-19,2021-07-25,29,111,Bezirk Dietikon,atLeastOneDose,48671
2021-07-19,2021-07-25,29,111,Bezirk Dietikon,completedBasicImmu,44213
2021-07-19,2021-07-25,29,111,Bezirk Dietikon,booster,0
2021-07-19,2021-07-25,29,112,Bezirk Zurich,atLeastOneDose,260840
2021-07-19,2021-07-25,29,112,Bezirk Zurich,completedBasicImmu,240961
2021-07-19,2021-07-25,29,112,Bezirk Zurich,booster,0
2021-07-19,2021-07-25,29,NA,andere Kantone,atLeastOneDose,7270
2021-07-19,2021-07-25,29,NA,andere Kantone,completedBasicImmu,6613
2021-07-19,2021-07-25,29,NA,andere Kantone,booster,0
2021-07-19,2021-07-25,29,NA,Nachbarkantone,atLeastOneDose,26232
2021-07-19,2021-07-25,29,NA,Nachbarkantone,completedBasicImmu,24166
2021-07-19,2021-07-25,29,NA,Nachbarkantone,booster,0
2021-07-19,2021-07-25,29,NA,unbekannt,atLeastOneDose,4899
2021-07-19,2021-07-25,29,NA,unbekannt,completedBasicImmu,4427
2021-07-19,2021-07-25,29,NA,unbekannt,booster,0
2021-07-19,2021-07-25,29,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,1206
2021-07-19,2021-07-25,29,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,15968
2021-07-19,2021-07-25,29,NA,ZH aber ausserkantonal geimpft,booster,0
2021-07-26,2021-08-01,30,101,Bezirk Affoltern,atLeastOneDose,30321
2021-07-26,2021-08-01,30,101,Bezirk Affoltern,completedBasicImmu,27913
2021-07-26,2021-08-01,30,101,Bezirk Affoltern,booster,0
2021-07-26,2021-08-01,30,102,Bezirk Andelfingen,atLeastOneDose,16327
2021-07-26,2021-08-01,30,102,Bezirk Andelfingen,completedBasicImmu,15215
2021-07-26,2021-08-01,30,102,Bezirk Andelfingen,booster,0
2021-07-26,2021-08-01,30,103,Bezirk Bulach,atLeastOneDose,83867
2021-07-26,2021-08-01,30,103,Bezirk Bulach,completedBasicImmu,78245
2021-07-26,2021-08-01,30,103,Bezirk Bulach,booster,0
2021-07-26,2021-08-01,30,104,Bezirk Dielsdorf,atLeastOneDose,47185
2021-07-26,2021-08-01,30,104,Bezirk Dielsdorf,completedBasicImmu,43777
2021-07-26,2021-08-01,30,104,Bezirk Dielsdorf,booster,0
2021-07-26,2021-08-01,30,105,Bezirk Hinwil,atLeastOneDose,47952
2021-07-26,2021-08-01,30,105,Bezirk Hinwil,completedBasicImmu,44556
2021-07-26,2021-08-01,30,105,Bezirk Hinwil,booster,0
2021-07-26,2021-08-01,30,106,Bezirk Horgen,atLeastOneDose,72395
2021-07-26,2021-08-01,30,106,Bezirk Horgen,completedBasicImmu,67361
2021-07-26,2021-08-01,30,106,Bezirk Horgen,booster,0
2021-07-26,2021-08-01,30,107,Bezirk Meilen,atLeastOneDose,65660
2021-07-26,2021-08-01,30,107,Bezirk Meilen,completedBasicImmu,61971
2021-07-26,2021-08-01,30,107,Bezirk Meilen,booster,0
2021-07-26,2021-08-01,30,108,Bezirk Pfaffikon,atLeastOneDose,31419
2021-07-26,2021-08-01,30,108,Bezirk Pfaffikon,completedBasicImmu,29503
2021-07-26,2021-08-01,30,108,Bezirk Pfaffikon,booster,0
2021-07-26,2021-08-01,30,109,Bezirk Uster,atLeastOneDose,75715
2021-07-26,2021-08-01,30,109,Bezirk Uster,completedBasicImmu,70616
2021-07-26,2021-08-01,30,109,Bezirk Uster,booster,0
2021-07-26,2021-08-01,30,110,Bezirk Winterthur,atLeastOneDose,94614
2021-07-26,2021-08-01,30,110,Bezirk Winterthur,completedBasicImmu,87577
2021-07-26,2021-08-01,30,110,Bezirk Winterthur,booster,0
2021-07-26,2021-08-01,30,111,Bezirk Dietikon,atLeastOneDose,49310
2021-07-26,2021-08-01,30,111,Bezirk Dietikon,completedBasicImmu,45798
2021-07-26,2021-08-01,30,111,Bezirk Dietikon,booster,0
2021-07-26,2021-08-01,30,112,Bezirk Zurich,atLeastOneDose,263350
2021-07-26,2021-08-01,30,112,Bezirk Zurich,completedBasicImmu,247592
2021-07-26,2021-08-01,30,112,Bezirk Zurich,booster,0
2021-07-26,2021-08-01,30,NA,andere Kantone,atLeastOneDose,7390
2021-07-26,2021-08-01,30,NA,andere Kantone,completedBasicImmu,6836
2021-07-26,2021-08-01,30,NA,andere Kantone,booster,0
2021-07-26,2021-08-01,30,NA,Nachbarkantone,atLeastOneDose,26563
2021-07-26,2021-08-01,30,NA,Nachbarkantone,completedBasicImmu,24913
2021-07-26,2021-08-01,30,NA,Nachbarkantone,booster,0
2021-07-26,2021-08-01,30,NA,unbekannt,atLeastOneDose,4950
2021-07-26,2021-08-01,30,NA,unbekannt,completedBasicImmu,4611
2021-07-26,2021-08-01,30,NA,unbekannt,booster,0
2021-07-26,2021-08-01,30,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,1242
2021-07-26,2021-08-01,30,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,16257
2021-07-26,2021-08-01,30,NA,ZH aber ausserkantonal geimpft,booster,0
2021-08-02,2021-08-08,31,101,Bezirk Affoltern,atLeastOneDose,30589
2021-08-02,2021-08-08,31,101,Bezirk Affoltern,completedBasicImmu,28474
2021-08-02,2021-08-08,31,101,Bezirk Affoltern,booster,0
2021-08-02,2021-08-08,31,102,Bezirk Andelfingen,atLeastOneDose,16472
2021-08-02,2021-08-08,31,102,Bezirk Andelfingen,completedBasicImmu,15477
2021-08-02,2021-08-08,31,102,Bezirk Andelfingen,booster,0
2021-08-02,2021-08-08,31,103,Bezirk Bulach,atLeastOneDose,84643
2021-08-02,2021-08-08,31,103,Bezirk Bulach,completedBasicImmu,79852
2021-08-02,2021-08-08,31,103,Bezirk Bulach,booster,0
2021-08-02,2021-08-08,31,104,Bezirk Dielsdorf,atLeastOneDose,47607
2021-08-02,2021-08-08,31,104,Bezirk Dielsdorf,completedBasicImmu,44652
2021-08-02,2021-08-08,31,104,Bezirk Dielsdorf,booster,0
2021-08-02,2021-08-08,31,105,Bezirk Hinwil,atLeastOneDose,48327
2021-08-02,2021-08-08,31,105,Bezirk Hinwil,completedBasicImmu,45432
2021-08-02,2021-08-08,31,105,Bezirk Hinwil,booster,0
2021-08-02,2021-08-08,31,106,Bezirk Horgen,atLeastOneDose,72813
2021-08-02,2021-08-08,31,106,Bezirk Horgen,completedBasicImmu,68665
2021-08-02,2021-08-08,31,106,Bezirk Horgen,booster,0
2021-08-02,2021-08-08,31,107,Bezirk Meilen,atLeastOneDose,65974
2021-08-02,2021-08-08,31,107,Bezirk Meilen,completedBasicImmu,62772
2021-08-02,2021-08-08,31,107,Bezirk Meilen,booster,0
2021-08-02,2021-08-08,31,108,Bezirk Pfaffikon,atLeastOneDose,31636
2021-08-02,2021-08-08,31,108,Bezirk Pfaffikon,completedBasicImmu,29930
2021-08-02,2021-08-08,31,108,Bezirk Pfaffikon,booster,0
2021-08-02,2021-08-08,31,109,Bezirk Uster,atLeastOneDose,76160
2021-08-02,2021-08-08,31,109,Bezirk Uster,completedBasicImmu,71478
2021-08-02,2021-08-08,31,109,Bezirk Uster,booster,0
2021-08-02,2021-08-08,31,110,Bezirk Winterthur,atLeastOneDose,95544
2021-08-02,2021-08-08,31,110,Bezirk Winterthur,completedBasicImmu,89215
2021-08-02,2021-08-08,31,110,Bezirk Winterthur,booster,0
2021-08-02,2021-08-08,31,111,Bezirk Dietikon,atLeastOneDose,49754
2021-08-02,2021-08-08,31,111,Bezirk Dietikon,completedBasicImmu,46677
2021-08-02,2021-08-08,31,111,Bezirk Dietikon,booster,0
2021-08-02,2021-08-08,31,112,Bezirk Zurich,atLeastOneDose,264881
2021-08-02,2021-08-08,31,112,Bezirk Zurich,completedBasicImmu,251912
2021-08-02,2021-08-08,31,112,Bezirk Zurich,booster,0
2021-08-02,2021-08-08,31,NA,andere Kantone,atLeastOneDose,7455
2021-08-02,2021-08-08,31,NA,andere Kantone,completedBasicImmu,6975
2021-08-02,2021-08-08,31,NA,andere Kantone,booster,0
2021-08-02,2021-08-08,31,NA,Nachbarkantone,atLeastOneDose,26853
2021-08-02,2021-08-08,31,NA,Nachbarkantone,completedBasicImmu,25353
2021-08-02,2021-08-08,31,NA,Nachbarkantone,booster,0
2021-08-02,2021-08-08,31,NA,unbekannt,atLeastOneDose,4978
2021-08-02,2021-08-08,31,NA,unbekannt,completedBasicImmu,4711
2021-08-02,2021-08-08,31,NA,unbekannt,booster,0
2021-08-02,2021-08-08,31,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,1277
2021-08-02,2021-08-08,31,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,16487
2021-08-02,2021-08-08,31,NA,ZH aber ausserkantonal geimpft,booster,0
2021-08-09,2021-08-15,32,101,Bezirk Affoltern,atLeastOneDose,30872
2021-08-09,2021-08-15,32,101,Bezirk Affoltern,completedBasicImmu,28972
2021-08-09,2021-08-15,32,101,Bezirk Affoltern,booster,0
2021-08-09,2021-08-15,32,102,Bezirk Andelfingen,atLeastOneDose,16591
2021-08-09,2021-08-15,32,102,Bezirk Andelfingen,completedBasicImmu,15740
2021-08-09,2021-08-15,32,102,Bezirk Andelfingen,booster,0
2021-08-09,2021-08-15,32,103,Bezirk Bulach,atLeastOneDose,85473
2021-08-09,2021-08-15,32,103,Bezirk Bulach,completedBasicImmu,81126
2021-08-09,2021-08-15,32,103,Bezirk Bulach,booster,0
2021-08-09,2021-08-15,32,104,Bezirk Dielsdorf,atLeastOneDose,48115
2021-08-09,2021-08-15,32,104,Bezirk Dielsdorf,completedBasicImmu,45448
2021-08-09,2021-08-15,32,104,Bezirk Dielsdorf,booster,0
2021-08-09,2021-08-15,32,105,Bezirk Hinwil,atLeastOneDose,48782
2021-08-09,2021-08-15,32,105,Bezirk Hinwil,completedBasicImmu,46075
2021-08-09,2021-08-15,32,105,Bezirk Hinwil,booster,0
2021-08-09,2021-08-15,32,106,Bezirk Horgen,atLeastOneDose,73334
2021-08-09,2021-08-15,32,106,Bezirk Horgen,completedBasicImmu,69790
2021-08-09,2021-08-15,32,106,Bezirk Horgen,booster,0
2021-08-09,2021-08-15,32,107,Bezirk Meilen,atLeastOneDose,66386
2021-08-09,2021-08-15,32,107,Bezirk Meilen,completedBasicImmu,63773
2021-08-09,2021-08-15,32,107,Bezirk Meilen,booster,0
2021-08-09,2021-08-15,32,108,Bezirk Pfaffikon,atLeastOneDose,31910
2021-08-09,2021-08-15,32,108,Bezirk Pfaffikon,completedBasicImmu,30321
2021-08-09,2021-08-15,32,108,Bezirk Pfaffikon,booster,0
2021-08-09,2021-08-15,32,109,Bezirk Uster,atLeastOneDose,76824
2021-08-09,2021-08-15,32,109,Bezirk Uster,completedBasicImmu,72578
2021-08-09,2021-08-15,32,109,Bezirk Uster,booster,0
2021-08-09,2021-08-15,32,110,Bezirk Winterthur,atLeastOneDose,96432
2021-08-09,2021-08-15,32,110,Bezirk Winterthur,completedBasicImmu,90784
2021-08-09,2021-08-15,32,110,Bezirk Winterthur,booster,0
2021-08-09,2021-08-15,32,111,Bezirk Dietikon,atLeastOneDose,50308
2021-08-09,2021-08-15,32,111,Bezirk Dietikon,completedBasicImmu,47443
2021-08-09,2021-08-15,32,111,Bezirk Dietikon,booster,0
2021-08-09,2021-08-15,32,112,Bezirk Zurich,atLeastOneDose,266550
2021-08-09,2021-08-15,32,112,Bezirk Zurich,completedBasicImmu,255138
2021-08-09,2021-08-15,32,112,Bezirk Zurich,booster,0
2021-08-09,2021-08-15,32,NA,andere Kantone,atLeastOneDose,7527
2021-08-09,2021-08-15,32,NA,andere Kantone,completedBasicImmu,7071
2021-08-09,2021-08-15,32,NA,andere Kantone,booster,0
2021-08-09,2021-08-15,32,NA,Nachbarkantone,atLeastOneDose,27091
2021-08-09,2021-08-15,32,NA,Nachbarkantone,completedBasicImmu,25751
2021-08-09,2021-08-15,32,NA,Nachbarkantone,booster,0
2021-08-09,2021-08-15,32,NA,unbekannt,atLeastOneDose,5027
2021-08-09,2021-08-15,32,NA,unbekannt,completedBasicImmu,4786
2021-08-09,2021-08-15,32,NA,unbekannt,booster,0
2021-08-09,2021-08-15,32,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,1311
2021-08-09,2021-08-15,32,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,17118
2021-08-09,2021-08-15,32,NA,ZH aber ausserkantonal geimpft,booster,0
2021-08-16,2021-08-22,33,101,Bezirk Affoltern,atLeastOneDose,31221
2021-08-16,2021-08-22,33,101,Bezirk Affoltern,completedBasicImmu,29382
2021-08-16,2021-08-22,33,101,Bezirk Affoltern,booster,0
2021-08-16,2021-08-22,33,102,Bezirk Andelfingen,atLeastOneDose,16768
2021-08-16,2021-08-22,33,102,Bezirk Andelfingen,completedBasicImmu,15902
2021-08-16,2021-08-22,33,102,Bezirk Andelfingen,booster,0
2021-08-16,2021-08-22,33,103,Bezirk Bulach,atLeastOneDose,86656
2021-08-16,2021-08-22,33,103,Bezirk Bulach,completedBasicImmu,82266
2021-08-16,2021-08-22,33,103,Bezirk Bulach,booster,0
2021-08-16,2021-08-22,33,104,Bezirk Dielsdorf,atLeastOneDose,48796
2021-08-16,2021-08-22,33,104,Bezirk Dielsdorf,completedBasicImmu,46140
2021-08-16,2021-08-22,33,104,Bezirk Dielsdorf,booster,0
2021-08-16,2021-08-22,33,105,Bezirk Hinwil,atLeastOneDose,49351
2021-08-16,2021-08-22,33,105,Bezirk Hinwil,completedBasicImmu,46695
2021-08-16,2021-08-22,33,105,Bezirk Hinwil,booster,0
2021-08-16,2021-08-22,33,106,Bezirk Horgen,atLeastOneDose,74000
2021-08-16,2021-08-22,33,106,Bezirk Horgen,completedBasicImmu,70820
2021-08-16,2021-08-22,33,106,Bezirk Horgen,booster,0
2021-08-16,2021-08-22,33,107,Bezirk Meilen,atLeastOneDose,66907
2021-08-16,2021-08-22,33,107,Bezirk Meilen,completedBasicImmu,64574
2021-08-16,2021-08-22,33,107,Bezirk Meilen,booster,0
2021-08-16,2021-08-22,33,108,Bezirk Pfaffikon,atLeastOneDose,32281
2021-08-16,2021-08-22,33,108,Bezirk Pfaffikon,completedBasicImmu,30714
2021-08-16,2021-08-22,33,108,Bezirk Pfaffikon,booster,0
2021-08-16,2021-08-22,33,109,Bezirk Uster,atLeastOneDose,77451
2021-08-16,2021-08-22,33,109,Bezirk Uster,completedBasicImmu,73594
2021-08-16,2021-08-22,33,109,Bezirk Uster,booster,0
2021-08-16,2021-08-22,33,110,Bezirk Winterthur,atLeastOneDose,97727
2021-08-16,2021-08-22,33,110,Bezirk Winterthur,completedBasicImmu,92081
2021-08-16,2021-08-22,33,110,Bezirk Winterthur,booster,0
2021-08-16,2021-08-22,33,111,Bezirk Dietikon,atLeastOneDose,50965
2021-08-16,2021-08-22,33,111,Bezirk Dietikon,completedBasicImmu,48176
2021-08-16,2021-08-22,33,111,Bezirk Dietikon,booster,0
2021-08-16,2021-08-22,33,112,Bezirk Zurich,atLeastOneDose,268705
2021-08-16,2021-08-22,33,112,Bezirk Zurich,completedBasicImmu,258751
2021-08-16,2021-08-22,33,112,Bezirk Zurich,booster,0
2021-08-16,2021-08-22,33,NA,andere Kantone,atLeastOneDose,7597
2021-08-16,2021-08-22,33,NA,andere Kantone,completedBasicImmu,7167
2021-08-16,2021-08-22,33,NA,andere Kantone,booster,0
2021-08-16,2021-08-22,33,NA,Nachbarkantone,atLeastOneDose,27403
2021-08-16,2021-08-22,33,NA,Nachbarkantone,completedBasicImmu,26076
2021-08-16,2021-08-22,33,NA,Nachbarkantone,booster,0
2021-08-16,2021-08-22,33,NA,unbekannt,atLeastOneDose,5066
2021-08-16,2021-08-22,33,NA,unbekannt,completedBasicImmu,4836
2021-08-16,2021-08-22,33,NA,unbekannt,booster,0
2021-08-16,2021-08-22,33,NA,ZH aber ausserkantonal geimpft,atLeastOneDose,1380
2021-08-16,2021-08-22,33,NA,ZH aber ausserkantonal geimpft,completedBasicImmu,17519
2021-08-16,2021-08-22,33,NA,ZH aber ausserkantonal geimpft,booster,0
2021-08-23,2021-08-29,34,101,Bezirk Affoltern,atLeastOneDose,31670
2021-08-23,2021-08-29,34,101,Bezirk Affoltern,completedBasicImmu,29790
2021-08-23,2021-08-29,34,101,Bezirk Affoltern,booster,0
2021-08-23,2021-08-29,34,102,Bezirk Andelfingen,atLeastOneDose,17011
2021-08-23,2021-08-29,34,102,Bezirk Andelfingen,completedBasicImmu,16111
2021-08-23,2021-08-29,34,102,Bezirk Andelfingen,booster,0
2021-08-23,2021-08-29,34,103,Bezirk Bulach,atLeastOneDose,88375
2021-08-23,2021-08-29,34,103,Bezirk Bulach,completedBasicImmu,83417
2021-08-23,2021-08-29,34,103,Bezirk Bulach,booster,0
2021-08-23,2021-08-29,34,104,Bezirk Dielsdorf,atLeastOneDose,49846
2021-08-23,2021-08-29,34,104,Bezirk Dielsdorf,completedBasicImmu,46855
