date,ageclass,gender,vacc_status,nCumul
2021-04-19,40-49,NA,completedBasicImmu,0
2021-04-19,40-49,NA,booster,0
2021-04-19,50-59,d,atLeastOneDose,11
2021-04-19,50-59,d,completedBasicImmu,0
2021-04-19,50-59,d,booster,0
2021-04-19,50-59,f,atLeastOneDose,14446
2021-04-19,50-59,f,completedBasicImmu,9671
2021-04-19,50-59,f,booster,0
2021-04-19,50-59,m,atLeastOneDose,12473
2021-04-19,50-59,m,completedBasicImmu,6811
2021-04-19,50-59,m,booster,0
2021-04-19,50-59,NA,atLeastOneDose,0
2021-04-19,50-59,NA,completedBasicImmu,0
2021-04-19,50-59,NA,booster,0
2021-04-19,60-69,d,atLeastOneDose,14
2021-04-19,60-69,d,completedBasicImmu,0
2021-04-19,60-69,d,booster,0
2021-04-19,60-69,f,atLeastOneDose,19581
2021-04-19,60-69,f,completedBasicImmu,8280
2021-04-19,60-69,f,booster,0
2021-04-19,60-69,m,atLeastOneDose,18627
2021-04-19,60-69,m,completedBasicImmu,7522
2021-04-19,60-69,m,booster,0
2021-04-19,60-69,NA,atLeastOneDose,0
2021-04-19,60-69,NA,completedBasicImmu,0
2021-04-19,60-69,NA,booster,0
2021-04-19,70-79,d,atLeastOneDose,20
2021-04-19,70-79,d,completedBasicImmu,0
2021-04-19,70-79,d,booster,0
2021-04-19,70-79,f,atLeastOneDose,33541
2021-04-19,70-79,f,completedBasicImmu,14444
2021-04-19,70-79,f,booster,0
2021-04-19,70-79,m,atLeastOneDose,30570
2021-04-19,70-79,m,completedBasicImmu,14089
2021-04-19,70-79,m,booster,0
2021-04-19,70-79,NA,atLeastOneDose,11
2021-04-19,70-79,NA,completedBasicImmu,10
2021-04-19,70-79,NA,booster,0
2021-04-19,80+,d,atLeastOneDose,11
2021-04-19,80+,d,completedBasicImmu,0
2021-04-19,80+,d,booster,0
2021-04-19,80+,f,atLeastOneDose,35009
2021-04-19,80+,f,completedBasicImmu,21769
2021-04-19,80+,f,booster,0
2021-04-19,80+,m,atLeastOneDose,24183
2021-04-19,80+,m,completedBasicImmu,14972
2021-04-19,80+,m,booster,0
2021-04-19,80+,NA,atLeastOneDose,0
2021-04-19,80+,NA,completedBasicImmu,0
2021-04-19,80+,NA,booster,0
2021-04-20,0-9,d,atLeastOneDose,0
2021-04-20,0-9,d,completedBasicImmu,0
2021-04-20,0-9,d,booster,0
2021-04-20,0-9,f,atLeastOneDose,0
2021-04-20,0-9,f,completedBasicImmu,0
2021-04-20,0-9,f,booster,0
2021-04-20,0-9,m,atLeastOneDose,0
2021-04-20,0-9,m,completedBasicImmu,0
2021-04-20,0-9,m,booster,0
2021-04-20,0-9,NA,atLeastOneDose,0
2021-04-20,0-9,NA,completedBasicImmu,0
2021-04-20,0-9,NA,booster,0
2021-04-20,10-19,d,atLeastOneDose,0
2021-04-20,10-19,d,completedBasicImmu,0
2021-04-20,10-19,d,booster,0
2021-04-20,10-19,f,atLeastOneDose,505
2021-04-20,10-19,f,completedBasicImmu,408
2021-04-20,10-19,f,booster,0
2021-04-20,10-19,m,atLeastOneDose,253
2021-04-20,10-19,m,completedBasicImmu,188
2021-04-20,10-19,m,booster,0
2021-04-20,10-19,NA,atLeastOneDose,0
2021-04-20,10-19,NA,completedBasicImmu,0
2021-04-20,10-19,NA,booster,0
2021-04-20,20-29,d,atLeastOneDose,0
2021-04-20,20-29,d,completedBasicImmu,0
2021-04-20,20-29,d,booster,0
2021-04-20,20-29,f,atLeastOneDose,4977
2021-04-20,20-29,f,completedBasicImmu,3871
2021-04-20,20-29,f,booster,0
2021-04-20,20-29,m,atLeastOneDose,2741
2021-04-20,20-29,m,completedBasicImmu,1954
2021-04-20,20-29,m,booster,0
2021-04-20,20-29,NA,atLeastOneDose,0
2021-04-20,20-29,NA,completedBasicImmu,0
2021-04-20,20-29,NA,booster,0
2021-04-20,30-39,d,atLeastOneDose,0
2021-04-20,30-39,d,completedBasicImmu,0
2021-04-20,30-39,d,booster,0
2021-04-20,30-39,f,atLeastOneDose,7767
2021-04-20,30-39,f,completedBasicImmu,5963
2021-04-20,30-39,f,booster,0
2021-04-20,30-39,m,atLeastOneDose,5620
2021-04-20,30-39,m,completedBasicImmu,3667
2021-04-20,30-39,m,booster,0
2021-04-20,30-39,NA,atLeastOneDose,0
2021-04-20,30-39,NA,completedBasicImmu,0
2021-04-20,30-39,NA,booster,0
2021-04-20,40-49,d,atLeastOneDose,0
2021-04-20,40-49,d,completedBasicImmu,0
2021-04-20,40-49,d,booster,0
2021-04-20,40-49,f,atLeastOneDose,10081
2021-04-20,40-49,f,completedBasicImmu,7024
2021-04-20,40-49,f,booster,0
2021-04-20,40-49,m,atLeastOneDose,7756
2021-04-20,40-49,m,completedBasicImmu,4466
2021-04-20,40-49,m,booster,0
2021-04-20,40-49,NA,atLeastOneDose,0
2021-04-20,40-49,NA,completedBasicImmu,0
2021-04-20,40-49,NA,booster,0
2021-04-20,50-59,d,atLeastOneDose,12
2021-04-20,50-59,d,completedBasicImmu,0
2021-04-20,50-59,d,booster,0
2021-04-20,50-59,f,atLeastOneDose,15104
2021-04-20,50-59,f,completedBasicImmu,9856
2021-04-20,50-59,f,booster,0
2021-04-20,50-59,m,atLeastOneDose,13300
2021-04-20,50-59,m,completedBasicImmu,6971
2021-04-20,50-59,m,booster,0
2021-04-20,50-59,NA,atLeastOneDose,0
2021-04-20,50-59,NA,completedBasicImmu,0
2021-04-20,50-59,NA,booster,0
2021-04-20,60-69,d,atLeastOneDose,15
2021-04-20,60-69,d,completedBasicImmu,0
2021-04-20,60-69,d,booster,0
2021-04-20,60-69,f,atLeastOneDose,21239
2021-04-20,60-69,f,completedBasicImmu,8492
2021-04-20,60-69,f,booster,0
2021-04-20,60-69,m,atLeastOneDose,20186
2021-04-20,60-69,m,completedBasicImmu,7713
2021-04-20,60-69,m,booster,0
2021-04-20,60-69,NA,atLeastOneDose,0
2021-04-20,60-69,NA,completedBasicImmu,0
2021-04-20,60-69,NA,booster,0
2021-04-20,70-79,d,atLeastOneDose,20
2021-04-20,70-79,d,completedBasicImmu,0
2021-04-20,70-79,d,booster,0
2021-04-20,70-79,f,atLeastOneDose,35262
2021-04-20,70-79,f,completedBasicImmu,14768
2021-04-20,70-79,f,booster,0
2021-04-20,70-79,m,atLeastOneDose,32011
2021-04-20,70-79,m,completedBasicImmu,14389
2021-04-20,70-79,m,booster,0
2021-04-20,70-79,NA,atLeastOneDose,11
2021-04-20,70-79,NA,completedBasicImmu,10
2021-04-20,70-79,NA,booster,0
2021-04-20,80+,d,atLeastOneDose,12
2021-04-20,80+,d,completedBasicImmu,0
2021-04-20,80+,d,booster,0
2021-04-20,80+,f,atLeastOneDose,35389
2021-04-20,80+,f,completedBasicImmu,22071
2021-04-20,80+,f,booster,0
2021-04-20,80+,m,atLeastOneDose,24440
2021-04-20,80+,m,completedBasicImmu,15179
2021-04-20,80+,m,booster,0
2021-04-20,80+,NA,atLeastOneDose,0
2021-04-20,80+,NA,completedBasicImmu,0
2021-04-20,80+,NA,booster,0
2021-04-21,0-9,d,atLeastOneDose,0
2021-04-21,0-9,d,completedBasicImmu,0
2021-04-21,0-9,d,booster,0
2021-04-21,0-9,f,atLeastOneDose,0
2021-04-21,0-9,f,completedBasicImmu,0
2021-04-21,0-9,f,booster,0
2021-04-21,0-9,m,atLeastOneDose,0
2021-04-21,0-9,m,completedBasicImmu,0
2021-04-21,0-9,m,booster,0
2021-04-21,0-9,NA,atLeastOneDose,0
2021-04-21,0-9,NA,completedBasicImmu,0
2021-04-21,0-9,NA,booster,0
2021-04-21,10-19,d,atLeastOneDose,0
2021-04-21,10-19,d,completedBasicImmu,0
2021-04-21,10-19,d,booster,0
2021-04-21,10-19,f,atLeastOneDose,526
2021-04-21,10-19,f,completedBasicImmu,413
2021-04-21,10-19,f,booster,0
2021-04-21,10-19,m,atLeastOneDose,260
2021-04-21,10-19,m,completedBasicImmu,191
2021-04-21,10-19,m,booster,0
2021-04-21,10-19,NA,atLeastOneDose,0
2021-04-21,10-19,NA,completedBasicImmu,0
2021-04-21,10-19,NA,booster,0
2021-04-21,20-29,d,atLeastOneDose,0
2021-04-21,20-29,d,completedBasicImmu,0
2021-04-21,20-29,d,booster,0
2021-04-21,20-29,f,atLeastOneDose,5133
2021-04-21,20-29,f,completedBasicImmu,3987
2021-04-21,20-29,f,booster,0
2021-04-21,20-29,m,atLeastOneDose,2876
2021-04-21,20-29,m,completedBasicImmu,2011
2021-04-21,20-29,m,booster,0
2021-04-21,20-29,NA,atLeastOneDose,0
2021-04-21,20-29,NA,completedBasicImmu,0
2021-04-21,20-29,NA,booster,0
2021-04-21,30-39,d,atLeastOneDose,0
2021-04-21,30-39,d,completedBasicImmu,0
2021-04-21,30-39,d,booster,0
2021-04-21,30-39,f,atLeastOneDose,8013
2021-04-21,30-39,f,completedBasicImmu,6117
2021-04-21,30-39,f,booster,0
2021-04-21,30-39,m,atLeastOneDose,5898
2021-04-21,30-39,m,completedBasicImmu,3774
2021-04-21,30-39,m,booster,0
2021-04-21,30-39,NA,atLeastOneDose,0
2021-04-21,30-39,NA,completedBasicImmu,0
2021-04-21,30-39,NA,booster,0
2021-04-21,40-49,d,atLeastOneDose,0
2021-04-21,40-49,d,completedBasicImmu,0
2021-04-21,40-49,d,booster,0
2021-04-21,40-49,f,atLeastOneDose,10492
2021-04-21,40-49,f,completedBasicImmu,7196
2021-04-21,40-49,f,booster,0
2021-04-21,40-49,m,atLeastOneDose,8203
2021-04-21,40-49,m,completedBasicImmu,4555
2021-04-21,40-49,m,booster,0
2021-04-21,40-49,NA,atLeastOneDose,0
2021-04-21,40-49,NA,completedBasicImmu,0
2021-04-21,40-49,NA,booster,0
2021-04-21,50-59,d,atLeastOneDose,13
2021-04-21,50-59,d,completedBasicImmu,0
2021-04-21,50-59,d,booster,0
2021-04-21,50-59,f,atLeastOneDose,15824
2021-04-21,50-59,f,completedBasicImmu,10095
2021-04-21,50-59,f,booster,0
2021-04-21,50-59,m,atLeastOneDose,14185
2021-04-21,50-59,m,completedBasicImmu,7097
2021-04-21,50-59,m,booster,0
2021-04-21,50-59,NA,atLeastOneDose,0
2021-04-21,50-59,NA,completedBasicImmu,0
2021-04-21,50-59,NA,booster,0
2021-04-21,60-69,d,atLeastOneDose,16
2021-04-21,60-69,d,completedBasicImmu,0
2021-04-21,60-69,d,booster,0
2021-04-21,60-69,f,atLeastOneDose,22984
2021-04-21,60-69,f,completedBasicImmu,8715
2021-04-21,60-69,f,booster,0
2021-04-21,60-69,m,atLeastOneDose,21814
2021-04-21,60-69,m,completedBasicImmu,7882
2021-04-21,60-69,m,booster,0
2021-04-21,60-69,NA,atLeastOneDose,0
2021-04-21,60-69,NA,completedBasicImmu,0
2021-04-21,60-69,NA,booster,0
2021-04-21,70-79,d,atLeastOneDose,22
2021-04-21,70-79,d,completedBasicImmu,0
2021-04-21,70-79,d,booster,0
2021-04-21,70-79,f,atLeastOneDose,36912
2021-04-21,70-79,f,completedBasicImmu,15082
2021-04-21,70-79,f,booster,0
2021-04-21,70-79,m,atLeastOneDose,33410
2021-04-21,70-79,m,completedBasicImmu,14655
2021-04-21,70-79,m,booster,0
2021-04-21,70-79,NA,atLeastOneDose,11
2021-04-21,70-79,NA,completedBasicImmu,10
2021-04-21,70-79,NA,booster,0
2021-04-21,80+,d,atLeastOneDose,12
2021-04-21,80+,d,completedBasicImmu,0
2021-04-21,80+,d,booster,0
2021-04-21,80+,f,atLeastOneDose,35798
2021-04-21,80+,f,completedBasicImmu,22309
2021-04-21,80+,f,booster,0
2021-04-21,80+,m,atLeastOneDose,24727
2021-04-21,80+,m,completedBasicImmu,15330
2021-04-21,80+,m,booster,0
2021-04-21,80+,NA,atLeastOneDose,0
2021-04-21,80+,NA,completedBasicImmu,0
2021-04-21,80+,NA,booster,0
2021-04-22,0-9,d,atLeastOneDose,0
2021-04-22,0-9,d,completedBasicImmu,0
2021-04-22,0-9,d,booster,0
2021-04-22,0-9,f,atLeastOneDose,0
2021-04-22,0-9,f,completedBasicImmu,0
2021-04-22,0-9,f,booster,0
2021-04-22,0-9,m,atLeastOneDose,0
2021-04-22,0-9,m,completedBasicImmu,0
2021-04-22,0-9,m,booster,0
2021-04-22,0-9,NA,atLeastOneDose,0
2021-04-22,0-9,NA,completedBasicImmu,0
2021-04-22,0-9,NA,booster,0
2021-04-22,10-19,d,atLeastOneDose,0
2021-04-22,10-19,d,completedBasicImmu,0
2021-04-22,10-19,d,booster,0
2021-04-22,10-19,f,atLeastOneDose,544
2021-04-22,10-19,f,completedBasicImmu,416
2021-04-22,10-19,f,booster,0
2021-04-22,10-19,m,atLeastOneDose,275
2021-04-22,10-19,m,completedBasicImmu,194
2021-04-22,10-19,m,booster,0
2021-04-22,10-19,NA,atLeastOneDose,0
2021-04-22,10-19,NA,completedBasicImmu,0
2021-04-22,10-19,NA,booster,0
2021-04-22,20-29,d,atLeastOneDose,0
2021-04-22,20-29,d,completedBasicImmu,0
2021-04-22,20-29,d,booster,0
2021-04-22,20-29,f,atLeastOneDose,5328
2021-04-22,20-29,f,completedBasicImmu,4107
2021-04-22,20-29,f,booster,0
2021-04-22,20-29,m,atLeastOneDose,3012
2021-04-22,20-29,m,completedBasicImmu,2059
2021-04-22,20-29,m,booster,0
2021-04-22,20-29,NA,atLeastOneDose,0
2021-04-22,20-29,NA,completedBasicImmu,0
2021-04-22,20-29,NA,booster,0
2021-04-22,30-39,d,atLeastOneDose,0
2021-04-22,30-39,d,completedBasicImmu,0
2021-04-22,30-39,d,booster,0
2021-04-22,30-39,f,atLeastOneDose,8340
2021-04-22,30-39,f,completedBasicImmu,6259
2021-04-22,30-39,f,booster,0
2021-04-22,30-39,m,atLeastOneDose,6176
2021-04-22,30-39,m,completedBasicImmu,3874
2021-04-22,30-39,m,booster,0
2021-04-22,30-39,NA,atLeastOneDose,0
2021-04-22,30-39,NA,completedBasicImmu,0
2021-04-22,30-39,NA,booster,0
2021-04-22,40-49,d,atLeastOneDose,0
2021-04-22,40-49,d,completedBasicImmu,0
2021-04-22,40-49,d,booster,0
2021-04-22,40-49,f,atLeastOneDose,11008
2021-04-22,40-49,f,completedBasicImmu,7329
2021-04-22,40-49,f,booster,0
2021-04-22,40-49,m,atLeastOneDose,8683
2021-04-22,40-49,m,completedBasicImmu,4647
2021-04-22,40-49,m,booster,0
2021-04-22,40-49,NA,atLeastOneDose,0
2021-04-22,40-49,NA,completedBasicImmu,0
2021-04-22,40-49,NA,booster,0
2021-04-22,50-59,d,atLeastOneDose,14
2021-04-22,50-59,d,completedBasicImmu,0
2021-04-22,50-59,d,booster,0
2021-04-22,50-59,f,atLeastOneDose,16711
2021-04-22,50-59,f,completedBasicImmu,10292
2021-04-22,50-59,f,booster,0
2021-04-22,50-59,m,atLeastOneDose,15221
2021-04-22,50-59,m,completedBasicImmu,7236
2021-04-22,50-59,m,booster,0
2021-04-22,50-59,NA,atLeastOneDose,0
2021-04-22,50-59,NA,completedBasicImmu,0
2021-04-22,50-59,NA,booster,0
2021-04-22,60-69,d,atLeastOneDose,20
2021-04-22,60-69,d,completedBasicImmu,0
2021-04-22,60-69,d,booster,0
2021-04-22,60-69,f,atLeastOneDose,24843
2021-04-22,60-69,f,completedBasicImmu,8928
2021-04-22,60-69,f,booster,0
2021-04-22,60-69,m,atLeastOneDose,23622
2021-04-22,60-69,m,completedBasicImmu,8063
2021-04-22,60-69,m,booster,0
2021-04-22,60-69,NA,atLeastOneDose,0
2021-04-22,60-69,NA,completedBasicImmu,0
2021-04-22,60-69,NA,booster,0
2021-04-22,70-79,d,atLeastOneDose,24
2021-04-22,70-79,d,completedBasicImmu,0
2021-04-22,70-79,d,booster,0
2021-04-22,70-79,f,atLeastOneDose,38666
2021-04-22,70-79,f,completedBasicImmu,15442
2021-04-22,70-79,f,booster,0
2021-04-22,70-79,m,atLeastOneDose,34951
2021-04-22,70-79,m,completedBasicImmu,14986
2021-04-22,70-79,m,booster,0
2021-04-22,70-79,NA,atLeastOneDose,11
2021-04-22,70-79,NA,completedBasicImmu,10
2021-04-22,70-79,NA,booster,0
2021-04-22,80+,d,atLeastOneDose,13
2021-04-22,80+,d,completedBasicImmu,0
2021-04-22,80+,d,booster,0
2021-04-22,80+,f,atLeastOneDose,36267
2021-04-22,80+,f,completedBasicImmu,22595
2021-04-22,80+,f,booster,0
2021-04-22,80+,m,atLeastOneDose,25070
2021-04-22,80+,m,completedBasicImmu,15568
2021-04-22,80+,m,booster,0
2021-04-22,80+,NA,atLeastOneDose,0
2021-04-22,80+,NA,completedBasicImmu,0
2021-04-22,80+,NA,booster,0
2021-04-23,0-9,d,atLeastOneDose,0
2021-04-23,0-9,d,completedBasicImmu,0
2021-04-23,0-9,d,booster,0
2021-04-23,0-9,f,atLeastOneDose,0
2021-04-23,0-9,f,completedBasicImmu,0
2021-04-23,0-9,f,booster,0
2021-04-23,0-9,m,atLeastOneDose,0
2021-04-23,0-9,m,completedBasicImmu,0
2021-04-23,0-9,m,booster,0
2021-04-23,0-9,NA,atLeastOneDose,0
2021-04-23,0-9,NA,completedBasicImmu,0
2021-04-23,0-9,NA,booster,0
2021-04-23,10-19,d,atLeastOneDose,0
2021-04-23,10-19,d,completedBasicImmu,0
2021-04-23,10-19,d,booster,0
2021-04-23,10-19,f,atLeastOneDose,567
2021-04-23,10-19,f,completedBasicImmu,429
2021-04-23,10-19,f,booster,0
2021-04-23,10-19,m,atLeastOneDose,287
2021-04-23,10-19,m,completedBasicImmu,198
2021-04-23,10-19,m,booster,0
2021-04-23,10-19,NA,atLeastOneDose,0
2021-04-23,10-19,NA,completedBasicImmu,0
2021-04-23,10-19,NA,booster,0
2021-04-23,20-29,d,atLeastOneDose,0
2021-04-23,20-29,d,completedBasicImmu,0
2021-04-23,20-29,d,booster,0
2021-04-23,20-29,f,atLeastOneDose,5492
2021-04-23,20-29,f,completedBasicImmu,4222
2021-04-23,20-29,f,booster,0
2021-04-23,20-29,m,atLeastOneDose,3136
2021-04-23,20-29,m,completedBasicImmu,2103
2021-04-23,20-29,m,booster,0
2021-04-23,20-29,NA,atLeastOneDose,0
2021-04-23,20-29,NA,completedBasicImmu,0
2021-04-23,20-29,NA,booster,0
2021-04-23,30-39,d,atLeastOneDose,0
2021-04-23,30-39,d,completedBasicImmu,0
2021-04-23,30-39,d,booster,0
2021-04-23,30-39,f,atLeastOneDose,8621
2021-04-23,30-39,f,completedBasicImmu,6390
2021-04-23,30-39,f,booster,0
2021-04-23,30-39,m,atLeastOneDose,6405
2021-04-23,30-39,m,completedBasicImmu,3962
2021-04-23,30-39,m,booster,0
2021-04-23,30-39,NA,atLeastOneDose,0
2021-04-23,30-39,NA,completedBasicImmu,0
2021-04-23,30-39,NA,booster,0
2021-04-23,40-49,d,atLeastOneDose,0
2021-04-23,40-49,d,completedBasicImmu,0
2021-04-23,40-49,d,booster,0
2021-04-23,40-49,f,atLeastOneDose,11443
2021-04-23,40-49,f,completedBasicImmu,7477
2021-04-23,40-49,f,booster,0
2021-04-23,40-49,m,atLeastOneDose,9117
2021-04-23,40-49,m,completedBasicImmu,4755
2021-04-23,40-49,m,booster,0
2021-04-23,40-49,NA,atLeastOneDose,0
2021-04-23,40-49,NA,completedBasicImmu,0
2021-04-23,40-49,NA,booster,0
2021-04-23,50-59,d,atLeastOneDose,14
2021-04-23,50-59,d,completedBasicImmu,0
2021-04-23,50-59,d,booster,0
2021-04-23,50-59,f,atLeastOneDose,17457
2021-04-23,50-59,f,completedBasicImmu,10471
2021-04-23,50-59,f,booster,0
2021-04-23,50-59,m,atLeastOneDose,16039
2021-04-23,50-59,m,completedBasicImmu,7397
2021-04-23,50-59,m,booster,0
2021-04-23,50-59,NA,atLeastOneDose,0
2021-04-23,50-59,NA,completedBasicImmu,0
2021-04-23,50-59,NA,booster,0
2021-04-23,60-69,d,atLeastOneDose,23
2021-04-23,60-69,d,completedBasicImmu,0
2021-04-23,60-69,d,booster,0
2021-04-23,60-69,f,atLeastOneDose,26291
2021-04-23,60-69,f,completedBasicImmu,9118
2021-04-23,60-69,f,booster,0
2021-04-23,60-69,m,atLeastOneDose,24992
2021-04-23,60-69,m,completedBasicImmu,8267
2021-04-23,60-69,m,booster,0
2021-04-23,60-69,NA,atLeastOneDose,0
2021-04-23,60-69,NA,completedBasicImmu,0
2021-04-23,60-69,NA,booster,0
2021-04-23,70-79,d,atLeastOneDose,27
2021-04-23,70-79,d,completedBasicImmu,0
2021-04-23,70-79,d,booster,0
2021-04-23,70-79,f,atLeastOneDose,39932
2021-04-23,70-79,f,completedBasicImmu,15818
2021-04-23,70-79,f,booster,0
2021-04-23,70-79,m,atLeastOneDose,36046
2021-04-23,70-79,m,completedBasicImmu,15329
2021-04-23,70-79,m,booster,0
2021-04-23,70-79,NA,atLeastOneDose,11
2021-04-23,70-79,NA,completedBasicImmu,10
2021-04-23,70-79,NA,booster,0
2021-04-23,80+,d,atLeastOneDose,13
2021-04-23,80+,d,completedBasicImmu,0
2021-04-23,80+,d,booster,0
2021-04-23,80+,f,atLeastOneDose,36596
2021-04-23,80+,f,completedBasicImmu,23039
2021-04-23,80+,f,booster,0
2021-04-23,80+,m,atLeastOneDose,25292
2021-04-23,80+,m,completedBasicImmu,15918
2021-04-23,80+,m,booster,0
2021-04-23,80+,NA,atLeastOneDose,0
2021-04-23,80+,NA,completedBasicImmu,0
2021-04-23,80+,NA,booster,0
2021-04-24,0-9,d,atLeastOneDose,0
2021-04-24,0-9,d,completedBasicImmu,0
2021-04-24,0-9,d,booster,0
2021-04-24,0-9,f,atLeastOneDose,0
2021-04-24,0-9,f,completedBasicImmu,0
2021-04-24,0-9,f,booster,0
2021-04-24,0-9,m,atLeastOneDose,0
2021-04-24,0-9,m,completedBasicImmu,0
2021-04-24,0-9,m,booster,0
2021-04-24,0-9,NA,atLeastOneDose,0
2021-04-24,0-9,NA,completedBasicImmu,0
2021-04-24,0-9,NA,booster,0
2021-04-24,10-19,d,atLeastOneDose,0
2021-04-24,10-19,d,completedBasicImmu,0
2021-04-24,10-19,d,booster,0
2021-04-24,10-19,f,atLeastOneDose,572
2021-04-24,10-19,f,completedBasicImmu,430
2021-04-24,10-19,f,booster,0
2021-04-24,10-19,m,atLeastOneDose,289
2021-04-24,10-19,m,completedBasicImmu,198
2021-04-24,10-19,m,booster,0
2021-04-24,10-19,NA,atLeastOneDose,0
2021-04-24,10-19,NA,completedBasicImmu,0
2021-04-24,10-19,NA,booster,0
2021-04-24,20-29,d,atLeastOneDose,0
2021-04-24,20-29,d,completedBasicImmu,0
2021-04-24,20-29,d,booster,0
2021-04-24,20-29,f,atLeastOneDose,5539
2021-04-24,20-29,f,completedBasicImmu,4229
2021-04-24,20-29,f,booster,0
2021-04-24,20-29,m,atLeastOneDose,3171
2021-04-24,20-29,m,completedBasicImmu,2109
2021-04-24,20-29,m,booster,0
2021-04-24,20-29,NA,atLeastOneDose,0
2021-04-24,20-29,NA,completedBasicImmu,0
2021-04-24,20-29,NA,booster,0
2021-04-24,30-39,d,atLeastOneDose,0
2021-04-24,30-39,d,completedBasicImmu,0
2021-04-24,30-39,d,booster,0
2021-04-24,30-39,f,atLeastOneDose,8684
2021-04-24,30-39,f,completedBasicImmu,6410
2021-04-24,30-39,f,booster,0
2021-04-24,30-39,m,atLeastOneDose,6470
2021-04-24,30-39,m,completedBasicImmu,3975
2021-04-24,30-39,m,booster,0
2021-04-24,30-39,NA,atLeastOneDose,0
2021-04-24,30-39,NA,completedBasicImmu,0
2021-04-24,30-39,NA,booster,0
2021-04-24,40-49,d,atLeastOneDose,0
2021-04-24,40-49,d,completedBasicImmu,0
2021-04-24,40-49,d,booster,0
2021-04-24,40-49,f,atLeastOneDose,11566
2021-04-24,40-49,f,completedBasicImmu,7524
2021-04-24,40-49,f,booster,0
2021-04-24,40-49,m,atLeastOneDose,9218
2021-04-24,40-49,m,completedBasicImmu,4795
2021-04-24,40-49,m,booster,0
2021-04-24,40-49,NA,atLeastOneDose,0
2021-04-24,40-49,NA,completedBasicImmu,0
2021-04-24,40-49,NA,booster,0
2021-04-24,50-59,d,atLeastOneDose,14
2021-04-24,50-59,d,completedBasicImmu,0
2021-04-24,50-59,d,booster,0
2021-04-24,50-59,f,atLeastOneDose,17680
2021-04-24,50-59,f,completedBasicImmu,10541
2021-04-24,50-59,f,booster,0
2021-04-24,50-59,m,atLeastOneDose,16308
2021-04-24,50-59,m,completedBasicImmu,7486
2021-04-24,50-59,m,booster,0
2021-04-24,50-59,NA,atLeastOneDose,0
2021-04-24,50-59,NA,completedBasicImmu,0
2021-04-24,50-59,NA,booster,0
2021-04-24,60-69,d,atLeastOneDose,23
2021-04-24,60-69,d,completedBasicImmu,0
2021-04-24,60-69,d,booster,0
2021-04-24,60-69,f,atLeastOneDose,26695
2021-04-24,60-69,f,completedBasicImmu,9221
2021-04-24,60-69,f,booster,0
2021-04-24,60-69,m,atLeastOneDose,25330
2021-04-24,60-69,m,completedBasicImmu,8354
2021-04-24,60-69,m,booster,0
2021-04-24,60-69,NA,atLeastOneDose,0
2021-04-24,60-69,NA,completedBasicImmu,0
2021-04-24,60-69,NA,booster,0
2021-04-24,70-79,d,atLeastOneDose,27
2021-04-24,70-79,d,completedBasicImmu,0
2021-04-24,70-79,d,booster,0
2021-04-24,70-79,f,atLeastOneDose,40282
2021-04-24,70-79,f,completedBasicImmu,16097
2021-04-24,70-79,f,booster,0
2021-04-24,70-79,m,atLeastOneDose,36370
2021-04-24,70-79,m,completedBasicImmu,15550
2021-04-24,70-79,m,booster,0
2021-04-24,70-79,NA,atLeastOneDose,11
2021-04-24,70-79,NA,completedBasicImmu,10
2021-04-24,70-79,NA,booster,0
2021-04-24,80+,d,atLeastOneDose,13
2021-04-24,80+,d,completedBasicImmu,0
2021-04-24,80+,d,booster,0
2021-04-24,80+,f,atLeastOneDose,36799
2021-04-24,80+,f,completedBasicImmu,23374
2021-04-24,80+,f,booster,0
2021-04-24,80+,m,atLeastOneDose,25445
2021-04-24,80+,m,completedBasicImmu,16176
2021-04-24,80+,m,booster,0
2021-04-24,80+,NA,atLeastOneDose,0
2021-04-24,80+,NA,completedBasicImmu,0
2021-04-24,80+,NA,booster,0
2021-04-25,0-9,d,atLeastOneDose,0
2021-04-25,0-9,d,completedBasicImmu,0
2021-04-25,0-9,d,booster,0
2021-04-25,0-9,f,atLeastOneDose,0
2021-04-25,0-9,f,completedBasicImmu,0
2021-04-25,0-9,f,booster,0
2021-04-25,0-9,m,atLeastOneDose,0
2021-04-25,0-9,m,completedBasicImmu,0
2021-04-25,0-9,m,booster,0
2021-04-25,0-9,NA,atLeastOneDose,0
2021-04-25,0-9,NA,completedBasicImmu,0
2021-04-25,0-9,NA,booster,0
2021-04-25,10-19,d,atLeastOneDose,0
2021-04-25,10-19,d,completedBasicImmu,0
2021-04-25,10-19,d,booster,0
2021-04-25,10-19,f,atLeastOneDose,572
2021-04-25,10-19,f,completedBasicImmu,430
2021-04-25,10-19,f,booster,0
2021-04-25,10-19,m,atLeastOneDose,289
2021-04-25,10-19,m,completedBasicImmu,198
2021-04-25,10-19,m,booster,0
2021-04-25,10-19,NA,atLeastOneDose,0
2021-04-25,10-19,NA,completedBasicImmu,0
2021-04-25,10-19,NA,booster,0
2021-04-25,20-29,d,atLeastOneDose,0
2021-04-25,20-29,d,completedBasicImmu,0
2021-04-25,20-29,d,booster,0
2021-04-25,20-29,f,atLeastOneDose,5542
2021-04-25,20-29,f,completedBasicImmu,4231
2021-04-25,20-29,f,booster,0
2021-04-25,20-29,m,atLeastOneDose,3177
2021-04-25,20-29,m,completedBasicImmu,2112
2021-04-25,20-29,m,booster,0
2021-04-25,20-29,NA,atLeastOneDose,0
